time,open,high,low,close,tick_volume
2026-01-15T10:00:00Z,1.162830,1.163490,1.162650,1.163040,3153
2026-01-15T11:00:00Z,1.163030,1.163940,1.162990,1.163530,3098
2026-01-15T12:00:00Z,1.163540,1.164060,1.163250,1.163530,2705
2026-01-15T13:00:00Z,1.163520,1.163750,1.162980,1.163040,2343
2026-01-15T14:00:00Z,1.163040,1.163450,1.161990,1.162220,2496
2026-01-15T15:00:00Z,1.162220,1.162460,1.159840,1.160090,5927
2026-01-15T16:00:00Z,1.160090,1.161040,1.159260,1.160060,5350
2026-01-15T17:00:00Z,1.160070,1.160910,1.159680,1.160190,4735
2026-01-15T18:00:00Z,1.160190,1.161070,1.159790,1.160430,3558
2026-01-15T19:00:00Z,1.160420,1.161330,1.160300,1.160850,2716
2026-01-15T20:00:00Z,1.160850,1.161470,1.160850,1.161430,2178
2026-01-15T21:00:00Z,1.161440,1.161700,1.161070,1.161320,2566
2026-01-15T22:00:00Z,1.161330,1.161510,1.160230,1.160370,2012
2026-01-15T23:00:00Z,1.160370,1.161050,1.160280,1.160740,1219
2026-01-16T00:00:00Z,1.160240,1.160740,1.160240,1.160590,518
2026-01-16T01:00:00Z,1.160660,1.160870,1.160490,1.160750,624
2026-01-16T02:00:00Z,1.160740,1.160920,1.160220,1.160340,1513
2026-01-16T03:00:00Z,1.160320,1.160820,1.160190,1.160640,1982
2026-01-16T04:00:00Z,1.160650,1.161380,1.160580,1.160910,2419
2026-01-16T05:00:00Z,1.160920,1.161220,1.160650,1.161170,1561
2026-01-16T06:00:00Z,1.161170,1.161320,1.160970,1.161050,822
2026-01-16T07:00:00Z,1.161050,1.161080,1.160560,1.160630,1243
2026-01-16T08:00:00Z,1.160620,1.160930,1.160390,1.160910,1346
2026-01-16T09:00:00Z,1.160910,1.161430,1.160760,1.161160,2894
2026-01-16T10:00:00Z,1.161170,1.161420,1.160810,1.160880,3048
2026-01-16T11:00:00Z,1.160880,1.161480,1.160770,1.160790,2204
2026-01-16T12:00:00Z,1.160790,1.161720,1.160770,1.161260,2326
2026-01-16T13:00:00Z,1.161270,1.162300,1.161230,1.161880,2396
2026-01-16T14:00:00Z,1.161880,1.162180,1.161310,1.161870,2956
2026-01-16T15:00:00Z,1.161860,1.162080,1.161120,1.161810,3777
2026-01-16T16:00:00Z,1.161810,1.162030,1.161210,1.161780,3959
2026-01-16T17:00:00Z,1.161790,1.162700,1.158390,1.159310,9494
2026-01-16T18:00:00Z,1.159300,1.160550,1.159300,1.159790,5611
2026-01-16T19:00:00Z,1.159790,1.160240,1.159440,1.159520,3265
2026-01-16T20:00:00Z,1.159520,1.159890,1.158900,1.159520,2144
2026-01-16T21:00:00Z,1.159520,1.159700,1.159100,1.159590,2091
2026-01-16T22:00:00Z,1.159590,1.160170,1.159500,1.159890,1923
2026-01-16T23:00:00Z,1.159900,1.160190,1.159690,1.159800,1380
2026-01-19T00:00:00Z,1.158020,1.158530,1.157590,1.158210,575
2026-01-19T01:00:00Z,1.158210,1.162560,1.157840,1.162300,4172
2026-01-19T02:00:00Z,1.162290,1.163750,1.160410,1.163150,6224
2026-01-19T03:00:00Z,1.163150,1.163410,1.162160,1.162210,4774
2026-01-19T04:00:00Z,1.162220,1.162350,1.161530,1.161720,3303
2026-01-19T05:00:00Z,1.161720,1.162570,1.161560,1.162420,2279
2026-01-19T06:00:00Z,1.162410,1.163320,1.162400,1.163260,2098
2026-01-19T07:00:00Z,1.163270,1.163720,1.162640,1.162720,2163
2026-01-19T08:00:00Z,1.162710,1.163200,1.162450,1.162750,2680
2026-01-19T09:00:00Z,1.162750,1.164100,1.162260,1.162570,4376
2026-01-19T10:00:00Z,1.162570,1.162750,1.161800,1.162460,3740
2026-01-19T11:00:00Z,1.162460,1.162940,1.161070,1.162390,3647
2026-01-19T12:00:00Z,1.162400,1.162810,1.162160,1.162360,2728
2026-01-19T13:00:00Z,1.162360,1.162860,1.161970,1.162740,2338
2026-01-19T14:00:00Z,1.162740,1.163290,1.162460,1.162510,2410
2026-01-19T15:00:00Z,1.162520,1.163510,1.162520,1.163150,2840
2026-01-19T16:00:00Z,1.163130,1.164220,1.162990,1.163950,2955
2026-01-19T17:00:00Z,1.163950,1.164300,1.163140,1.163950,3932
2026-01-19T18:00:00Z,1.163950,1.164680,1.163720,1.164150,2171
2026-01-19T19:00:00Z,1.164150,1.164620,1.163920,1.164540,1535
2026-01-19T20:00:00Z,1.164530,1.164830,1.164280,1.164280,1275
2026-01-19T21:00:00Z,1.164280,1.164640,1.164210,1.164270,645
2026-01-19T22:00:00Z,1.164270,1.164480,1.164120,1.164470,626
2026-01-19T23:00:00Z,1.164470,1.164590,1.164240,1.164370,663
2026-01-20T00:00:00Z,1.164120,1.164550,1.163850,1.164390,227
2026-01-20T01:00:00Z,1.164390,1.164700,1.163670,1.163780,973
2026-01-20T02:00:00Z,1.163910,1.164060,1.163220,1.163990,1741
2026-01-20T03:00:00Z,1.163990,1.164350,1.163850,1.164330,2724
2026-01-20T04:00:00Z,1.164330,1.164600,1.164000,1.164400,1729
2026-01-20T05:00:00Z,1.164400,1.165820,1.164360,1.165610,1875
2026-01-20T06:00:00Z,1.165620,1.166600,1.165560,1.166550,1786
2026-01-20T07:00:00Z,1.166540,1.167210,1.166260,1.166280,2053
2026-01-20T08:00:00Z,1.166270,1.166870,1.166170,1.166800,2714
2026-01-20T09:00:00Z,1.166800,1.169340,1.166360,1.168830,5172
