time,open,high,low,close,tick_volume
2026-05-28T10:30:00Z,4392.6,4393.76,4385.43,4389.34,2167
2026-05-28T10:45:00Z,4389.35,4390.95,4382.88,4387.49,2338
2026-05-28T11:00:00Z,4387.9,4394.88,4386.5,4393.22,2494
2026-05-28T11:15:00Z,4393.19,4394.46,4387.31,4389.72,2136
2026-05-28T11:30:00Z,4389.65,4394.85,4386.23,4389.95,2067
2026-05-28T11:45:00Z,4390.2,4391.78,4385.86,4386.98,1833
2026-05-28T12:00:00Z,4386.9,4390.9,4386.43,4389.3,2106
2026-05-28T12:15:00Z,4389.21,4399.03,4388.59,4396.4,2223
2026-05-28T12:30:00Z,4396.23,4396.9,4390.12,4391.13,2330
2026-05-28T12:45:00Z,4391.18,4396.26,4389.74,4393.62,2068
2026-05-28T13:00:00Z,4393.65,4404.1,4391.57,4399.34,2120
2026-05-28T13:15:00Z,4399.55,4402.33,4393.79,4401.19,2030
2026-05-28T13:30:00Z,4401.17,4402.43,4388.14,4389.09,2241
2026-05-28T13:45:00Z,4388.92,4388.93,4375.42,4383.05,3394
2026-05-28T14:00:00Z,4383.0,4389.27,4381.46,4387.0,2516
2026-05-28T14:15:00Z,4386.7,4390.47,4384.45,4384.92,1965
2026-05-28T14:30:00Z,4384.96,4390.32,4381.1,4385.82,2379
2026-05-28T14:45:00Z,4385.79,4388.43,4381.09,4387.91,2529
2026-05-28T15:00:00Z,4387.92,4393.14,4387.92,4392.63,2450
2026-05-28T15:15:00Z,4392.62,4392.86,4379.7,4385.98,2561
2026-05-28T15:30:00Z,4385.99,4403.09,4384.55,4402.07,3764
2026-05-28T15:45:00Z,4402.33,4433.73,4401.67,4432.12,3861
2026-05-28T16:00:00Z,4432.13,4438.97,4425.08,4426.78,4268
2026-05-28T16:15:00Z,4426.69,4434.26,4425.81,4428.48,3177
2026-05-28T16:30:00Z,4428.52,4430.76,4418.23,4422.02,4214
2026-05-28T16:45:00Z,4421.9,4434.26,4421.59,4430.4,3884
2026-05-28T17:00:00Z,4430.01,4467.32,4420.86,4464.21,4593
2026-05-28T17:15:00Z,4464.45,4473.43,4451.43,4461.1,5364
2026-05-28T17:30:00Z,4461.0,4471.45,4452.9,4468.96,4572
2026-05-28T17:45:00Z,4468.86,4480.33,4462.03,4469.29,4602
2026-05-28T18:00:00Z,4469.61,4480.62,4468.77,4471.36,3923
2026-05-28T18:15:00Z,4471.57,4482.1,4469.21,4476.75,3477
2026-05-28T18:30:00Z,4476.72,4484.65,4476.72,4479.33,3358
2026-05-28T18:45:00Z,4479.32,4482.31,4478.61,4482.23,2634
2026-05-28T19:00:00Z,4483.14,4485.8,4477.89,4484.34,2864
2026-05-28T19:15:00Z,4484.42,4502.78,4484.07,4500.43,3732
2026-05-28T19:30:00Z,4500.62,4506.35,4497.66,4504.32,2916
2026-05-28T19:45:00Z,4504.31,4511.01,4504.31,4510.96,2915
2026-05-28T20:00:00Z,4511.11,4514.41,4503.53,4503.88,2931
2026-05-28T20:15:00Z,4503.89,4506.8,4501.18,4502.03,2942
2026-05-28T20:30:00Z,4502.07,4507.1,4502.07,4505.0,2145
2026-05-28T20:45:00Z,4505.01,4509.85,4504.68,4508.87,2141
2026-05-28T21:00:00Z,4508.89,4516.48,4506.28,4507.65,2720
2026-05-28T21:15:00Z,4507.68,4512.52,4505.4,4506.21,2451
2026-05-28T21:30:00Z,4506.25,4506.42,4500.87,4501.74,2239
2026-05-28T21:45:00Z,4501.69,4503.57,4498.54,4500.96,2034
2026-05-28T22:00:00Z,4501.21,4503.66,4498.63,4499.58,3185
2026-05-28T22:15:00Z,4499.59,4502.92,4499.59,4499.8,2756
2026-05-28T22:30:00Z,4499.8,4501.77,4498.93,4499.34,2712
2026-05-28T22:45:00Z,4499.33,4500.43,4497.1,4497.86,3343
2026-05-28T23:00:00Z,4497.69,4498.59,4494.89,4497.07,2212
2026-05-28T23:15:00Z,4497.08,4500.58,4496.25,4499.29,1764
2026-05-28T23:30:00Z,4499.29,4500.65,4494.86,4495.49,1594
2026-05-28T23:45:00Z,4495.49,4496.48,4494.91,4496.18,1098
2026-05-29T01:00:00Z,4497.54,4499.66,4491.68,4493.81,1566
2026-05-29T01:15:00Z,4493.81,4496.51,4492.79,4495.77,1476
2026-05-29T01:30:00Z,4495.77,4496.55,4493.0,4495.58,2117
2026-05-29T01:45:00Z,4495.57,4496.15,4491.06,4491.2,1813
2026-05-29T02:00:00Z,4491.21,4495.69,4491.16,4494.66,996
2026-05-29T02:15:00Z,4494.67,4496.97,4491.78,4492.28,842
2026-05-29T02:30:00Z,4492.11,4494.57,4489.14,4489.92,1145
2026-05-29T02:45:00Z,4489.91,4496.27,4489.03,4495.11,1334
2026-05-29T03:00:00Z,4495.11,4498.16,4492.11,4497.34,2452
2026-05-29T03:15:00Z,4497.13,4500.42,4495.57,4500.15,2000
2026-05-29T03:30:00Z,4499.95,4500.4,4493.24,4498.27,1860
2026-05-29T03:45:00Z,4497.9,4498.18,4493.21,4496.05,1643
2026-05-29T04:00:00Z,4496.16,4515.27,4492.55,4514.92,3380
2026-05-29T04:15:00Z,4514.88,4520.68,4505.23,4505.38,2832
2026-05-29T04:30:00Z,4505.32,4508.45,4502.45,4506.45,2648
2026-05-29T04:45:00Z,4506.39,4507.63,4501.04,4506.43,2209
2026-05-29T05:00:00Z,4506.44,4511.09,4504.09,4506.8,2130
2026-05-29T05:15:00Z,4506.91,4508.92,4501.86,4503.08,1473
2026-05-29T05:30:00Z,4503.25,4507.84,4498.36,4505.1,1949
2026-05-29T05:45:00Z,4505.15,4508.11,4501.26,4501.73,1930
2026-05-29T06:00:00Z,4501.58,4501.89,4494.96,4496.31,2387
2026-05-29T06:15:00Z,4496.39,4499.19,4495.18,4496.79,2050
2026-05-29T06:30:00Z,4496.81,4499.13,4494.89,4498.12,1537
2026-05-29T06:45:00Z,4498.09,4501.53,4496.35,4501.27,1542
2026-05-29T07:00:00Z,4501.06,4505.29,4501.03,4502.31,1433
2026-05-29T07:15:00Z,4502.17,4511.73,4501.92,4509.21,1723
2026-05-29T07:30:00Z,4509.2,4510.82,4508.49,4510.6,1334
2026-05-29T07:45:00Z,4510.62,4514.68,4508.16,4514.05,1341
2026-05-29T08:00:00Z,4514.04,4515.35,4508.93,4511.97,1281
2026-05-29T08:15:00Z,4511.92,4512.19,4509.4,4509.89,1158
2026-05-29T08:30:00Z,4509.47,4512.81,4502.57,4506.65,2371
2026-05-29T08:45:00Z,4506.68,4515.74,4503.96,4514.91,2142
2026-05-29T09:00:00Z,4514.86,4522.35,4511.07,4515.68,2853
2026-05-29T09:15:00Z,4515.56,4521.43,4509.93,4516.56,2573
2026-05-29T09:30:00Z,4516.67,4520.67,4511.35,4516.6,2617
2026-05-29T09:45:00Z,4516.57,4523.96,4515.24,4523.58,2282
2026-05-29T10:00:00Z,4523.41,4523.84,4515.95,4516.3,2370
2026-05-29T10:15:00Z,4516.27,4517.1,4510.69,4514.05,2152
2026-05-29T10:30:00Z,4514.11,4525.95,4512.83,4525.36,2699
2026-05-29T10:45:00Z,4525.35,4525.98,4522.11,4524.7,1804
2026-05-29T11:00:00Z,4524.5,4524.74,4514.22,4515.21,2294
2026-05-29T11:15:00Z,4515.2,4517.92,4512.6,4517.05,2111
2026-05-29T11:30:00Z,4517.01,4518.0,4513.89,4515.0,1651
2026-05-29T11:45:00Z,4514.77,4515.85,4509.98,4514.86,1825
2026-05-29T12:00:00Z,4514.93,4530.37,4513.41,4529.01,2334
2026-05-29T12:15:00Z,4529.21,4532.06,4522.14,4528.84,2356
2026-05-29T12:30:00Z,4528.87,4532.57,4524.71,4532.42,2008
2026-05-29T12:45:00Z,4532.47,4539.36,4529.67,4531.01,2305
2026-05-29T13:00:00Z,4531.08,4531.08,4525.48,4528.45,1830
2026-05-29T13:15:00Z,4528.42,4530.89,4525.73,4530.44,1701
2026-05-29T13:30:00Z,4530.49,4543.26,4530.36,4537.91,2195
2026-05-29T13:45:00Z,4537.97,4540.99,4535.41,4538.49,1948
2026-05-29T14:00:00Z,4538.67,4540.38,4530.84,4532.31,1971
2026-05-29T14:15:00Z,4532.38,4534.38,4526.84,4528.01,2116
2026-05-29T14:30:00Z,4528.02,4531.4,4525.87,4531.02,1751
2026-05-29T14:45:00Z,4531.12,4538.84,4527.33,4538.37,2221
2026-05-29T15:00:00Z,4538.38,4538.53,4526.95,4528.33,2497
2026-05-29T15:15:00Z,4528.36,4531.82,4520.02,4522.31,2464
2026-05-29T15:30:00Z,4522.42,4523.42,4512.7,4514.3,2962
2026-05-29T15:45:00Z,4514.14,4524.01,4512.72,4522.95,2678
2026-05-29T16:00:00Z,4523.07,4526.83,4517.07,4522.69,3302
2026-05-29T16:15:00Z,4522.77,4529.13,4521.23,4528.0,2801
2026-05-29T16:30:00Z,4527.99,4535.41,4522.32,4533.0,3746
